,filename,userid,title,rating,content
210,박지수:contents:books:ratings.xlsx,박지수,사랑하라 한번도 상처받지 않은 것처럼,평가함 ★ 4.0,books
211,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,인간실격,평가함 ★ 4.5,books
212,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,물고기는 존재하지 않는다,평가함 ★ 3.5,books
213,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,어둠에서 벗어나기,평가함 ★ 4.0,books
214,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,위험한 과학책,평가함 ★ 3.5,books
215,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,"헛간, 불태우다",평가함 ★ 4.0,books
216,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,살로메,평가함 ★ 3.0,books
217,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,오민혁 단편선 화점,평가함 ★ 5.0,books
218,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,오류가 발생했습니다,평가함 ★ 3.0,books
219,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,환송대,평가함 ★ 4.0,books
220,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,사랑은 왜 끝나나,평가함 ★ 3.5,books
221,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,트랜스휴머니즘,평가함 ★ 3.0,books
222,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,슬픔의 위안,평가함 ★ 4.0,books
223,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,모든 일은 결국 벌어진다,평가함 ★ 3.5,books
224,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,바람의 열두 방향,평가함 ★ 4.0,books
225,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,철학의 이단자들,평가함 ★ 3.0,books
226,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,어메이징 필로소피,평가함 ★ 3.5,books
227,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,얼굴 없는 인간,평가함 ★ 3.5,books
228,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,WWW HR Giger Com,평가함 ★ 4.5,books
229,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,충실한 마음,평가함 ★ 4.5,books
230,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,여자들은 자꾸 같은 질문을 받는다,평가함 ★ 3.5,books
231,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,한 남자의 그림자,평가함 ★ 4.0,books
232,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,우르비캉드의 광기,평가함 ★ 4.0,books
233,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,밝은 밤,평가함 ★ 4.0,books
234,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,작별하지 않는다,평가함 ★ 4.0,books
235,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,줄리 아씨,평가함 ★ 3.5,books
236,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,포기한 작업으로부터,평가함 ★ 5.0,books
237,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,지구를 위한다는 착각,평가함 ★ 4.0,books
238,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,알지 못하는 모든 신들에게,평가함 ★ 3.5,books
239,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,긴긴밤,평가함 ★ 4.5,books
240,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,대혼란의 시대,평가함 ★ 4.0,books
241,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,그늘의 발달,평가함 ★ 3.0,books
242,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,"빌 게이츠, 기후재앙을 피하는 법",평가함 ★ 3.5,books
243,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,기술복제시대의 예술작품 / 사진의 작은 역사 외,평가함 ★ 4.5,books
244,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,개소리에 대하여,평가함 ★ 3.5,books
245,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,모두가 나의 아들,평가함 ★ 4.0,books
246,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,사랑 예찬,평가함 ★ 4.0,books
247,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,보이지 않는 국경선,평가함 ★ 4.0,books
248,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,모순,평가함 ★ 3.0,books
249,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,기담,평가함 ★ 3.0,books
250,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,메리 벤투라와 아홉 번째 왕국,평가함 ★ 3.5,books
251,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,잠수종과 나비,평가함 ★ 3.5,books
252,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,신은 주사위 놀이를 하지 않는다,평가함 ★ 3.0,books
253,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,죽음의 선고,평가함 ★ 4.0,books
254,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,도련님,평가함 ★ 3.5,books
255,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,일방통행로 / 사유이미지,평가함 ★ 4.0,books
256,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,힌트 없음,평가함 ★ 4.0,books
257,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,신의 아이,평가함 ★ 5.0,books
258,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,모두를 위한 페미니즘,평가함 ★ 3.5,books
259,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,기울어진 아이,평가함 ★ 4.0,books
260,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,82년생 김지영,평가함 ★ 3.5,books
261,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,가윈 경과 녹색기사,평가함 ★ 3.5,books
262,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,술과 농담,평가함 ★ 3.5,books
263,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,홀,평가함 ★ 4.0,books
264,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,새,평가함 ★ 3.0,books
265,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,빨강의 자서전,평가함 ★ 4.5,books
266,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,영화를 보러 다니는 평범한 남자,평가함 ★ 4.0,books
267,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,남자들은 자꾸 나를 가르치려 든다,평가함 ★ 4.0,books
268,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,"리오타르, 왜 철학을 하는가?",평가함 ★ 4.0,books
269,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,추락,평가함 ★ 4.0,books
270,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,의식의 강,평가함 ★ 4.0,books
271,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,아침 그리고 저녁,평가함 ★ 4.0,books
272,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,고마운 마음,평가함 ★ 3.0,books
273,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,장소와 경험,평가함 ★ 4.0,books
274,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,금테 안경,평가함 ★ 3.5,books
275,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,해피 데이스,평가함 ★ 3.5,books
276,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,암송,평가함 ★ 3.0,books
277,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,위를 봐요!,평가함 ★ 4.0,books
278,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,레트로토피아,평가함 ★ 3.5,books
279,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,맥베스,평가함 ★ 4.0,books
280,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,리어 왕,평가함 ★ 4.0,books
281,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,밤의 여행자들,평가함 ★ 3.5,books
282,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,12월 10일,평가함 ★ 4.0,books
283,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,핑크,평가함 ★ 4.0,books
284,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,사랑에 관하여,평가함 ★ 5.0,books
285,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,캉탕,평가함 ★ 4.0,books
286,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,구로사와 아키라 자서전 비슷한 것,평가함 ★ 3.5,books
287,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,침묵의 세계,평가함 ★ 3.0,books
288,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,아침의 피아노,평가함 ★ 4.5,books
289,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,빈자의 미학,평가함 ★ 3.0,books
290,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,문체 연습,평가함 ★ 3.5,books
291,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,천 개의 파랑,평가함 ★ 3.0,books
292,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,나는 울 때마다 엄마 얼굴이 된다,평가함 ★ 4.0,books
293,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,스크린의 추방자들,평가함 ★ 4.0,books
294,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,평균 연령 60세 사와무라 씨 댁의 이런 하루,평가함 ★ 3.0,books
295,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,울분,평가함 ★ 4.0,books
296,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,청중,평가함 ★ 3.0,books
297,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,제주에서 혼자 살고 술은 약해요,평가함 ★ 3.5,books
298,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,몰락의 에티카,평가함 ★ 4.0,books
299,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,두근두근 내 인생,평가함 ★ 3.0,books
300,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,환상의 밤,평가함 ★ 4.0,books
301,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,필로,평가함 ★ 3.0,books
302,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,바깥은 여름,평가함 ★ 4.0,books
303,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,소소한 사건들,평가함 ★ 3.5,books
304,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,모비 딕,평가함 ★ 4.0,books
305,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,지구만큼 슬펐다고 한다,평가함 ★ 3.5,books
306,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,화염,평가함 ★ 4.0,books
307,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,숨쉬는 무덤,평가함 ★ 4.5,books
308,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,폴리나,평가함 ★ 3.5,books
309,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,비상과 환상,평가함 ★ 3.0,books
310,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,쥐,평가함 ★ 4.0,books
311,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,죽음의 부정,평가함 ★ 5.0,books
312,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,"알랭 바디우, 오늘의 포르노그래피",평가함 ★ 3.5,books
313,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,부루마불에 평양이 있다면,평가함 ★ 4.0,books
314,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,법 앞에서,평가함 ★ 5.0,books
315,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,펀 홈 : 가족 희비극,평가함 ★ 4.0,books
316,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,걸리버 여행기,평가함 ★ 4.0,books
317,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,희지의 세계,평가함 ★ 4.0,books
318,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,괴담 찌르기,평가함 ★ 2.5,books
319,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,불과 나의 자서전,평가함 ★ 4.0,books
320,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,펠리시아의 여정,평가함 ★ 4.5,books
321,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,색채 속을 걷는 사람,평가함 ★ 4.0,books
322,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,빛의 과거,평가함 ★ 3.5,books
323,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,처음 만나는 돈 키호테,평가함 ★ 4.0,books
324,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,리버스 에지 River’s Edge,평가함 ★ 4.5,books
325,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,헬싱,평가함 ★ 3.5,books
326,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,불안한 사람들,평가함 ★ 3.5,books
327,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,오베라는 남자,평가함 ★ 3.5,books
328,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,창문 넘어 도망친 100세 노인,평가함 ★ 3.5,books
329,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,못 속에는 못 속이는 이야기,평가함 ★ 4.0,books
330,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,달까지 가자,평가함 ★ 3.0,books
331,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,당신 집에서 잘 수 있나요?,평가함 ★ 3.5,books
332,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,다른 방식으로 보기,평가함 ★ 4.0,books
333,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,스마트한 연애사용법,평가함 ★ 2.5,books
334,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,미야자키 하야오 출발점 1979∼1996,평가함 ★ 4.0,books
335,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,콧물끼리,평가함 ★ 3.0,books
336,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,신,평가함 ★ 3.5,books
337,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,데이빗 린치의 빨간방,평가함 ★ 3.0,books
338,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,아우스터리츠,평가함 ★ 4.0,books
339,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,아주 편안한 죽음,평가함 ★ 4.0,books
340,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,한 줄도 너를 잊지 못했다,평가함 ★ 4.5,books
341,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,꿈,평가함 ★ 4.0,books
342,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,이 집에서 슬픔은 안 된다,평가함 ★ 3.5,books
343,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,천국에서 만난 다섯 사람,평가함 ★ 3.0,books
344,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,자기 앞의 생,평가함 ★ 4.0,books
345,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,"천사여, 고향을 보라",평가함 ★ 4.0,books
346,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,죽음의 엘레지,평가함 ★ 4.5,books
347,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,아내의 빈 방,평가함 ★ 3.5,books
348,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,가족의 죽음,평가함 ★ 3.0,books
349,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,사라진 재의 아이,평가함 ★ 4.0,books
350,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,슬픔이 없는 십오 초,평가함 ★ 3.5,books
351,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,유토피아니즘,평가함 ★ 3.5,books
352,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,나를 보는 당신을 바라보았다,평가함 ★ 3.0,books
353,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,인간 속의 악마,평가함 ★ 3.5,books
354,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,힘이 정의다,평가함 ★ 3.0,books
355,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,칼 라르손,평가함 ★ 3.0,books
356,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,우리는 매일매일,평가함 ★ 3.5,books
357,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,지옥별 레미나,평가함 ★ 3.5,books
358,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,이름 붙일 수 없는 자,평가함 ★ 4.5,books
359,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,인터내셔널의 밤,평가함 ★ 3.5,books
360,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,화이트 호스,평가함 ★ 3.5,books
361,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,트릭 미러,평가함 ★ 3.0,books
362,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,지상의 노래,평가함 ★ 4.0,books
363,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,이제야 언니에게,평가함 ★ 4.0,books
364,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,당신의 첫,평가함 ★ 3.5,books
365,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,"빌어먹을, 차가운 심장",평가함 ★ 3.0,books
366,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,트라우마 사전,평가함 ★ 4.0,books
367,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,이별의 능력,평가함 ★ 4.0,books
368,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,듣고 말하는 사람들을 위한 농아에 대한 편지,평가함 ★ 3.5,books
369,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,디너,평가함 ★ 4.0,books
370,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,아름다웠던 사람의 이름은 혼자,평가함 ★ 4.0,books
371,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,우린 아무 관계도 아니에요,평가함 ★ 3.5,books
372,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,마의 파편,평가함 ★ 3.5,books
373,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,악의 교전,평가함 ★ 3.5,books
374,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,영화와 시,평가함 ★ 3.5,books
375,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,서랍에 저녁을 넣어 두었다,평가함 ★ 4.0,books
376,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,작은 겁쟁이 겁쟁이 새로운 파티,평가함 ★ 3.0,books
377,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,백야의 소문으로 영원히,평가함 ★ 4.0,books
378,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,해보지 않으면 알 수 없어서,평가함 ★ 3.0,books
379,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,우리가 빛의 속도로 갈 수 없다면,평가함 ★ 3.5,books
380,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,애도 일기,평가함 ★ 5.0,books
381,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,페미니즘의 주제들,평가함 ★ 3.5,books
382,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,산책과 연애,평가함 ★ 2.5,books
383,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,야성의 부름,평가함 ★ 4.0,books
384,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,나쁜 친구,평가함 ★ 4.0,books
385,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,개의 심장,평가함 ★ 3.5,books
386,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,지옥에서 보낸 한철,평가함 ★ 3.0,books
387,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,시네마토그래프에 대한 단상,평가함 ★ 3.5,books
388,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,은는이가,평가함 ★ 4.0,books
389,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,사랑의 이해,평가함 ★ 4.0,books
390,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,숨,평가함 ★ 4.0,books
391,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,시차의 눈을 달랜다,평가함 ★ 3.0,books
392,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,고양이의 아침,평가함 ★ 3.0,books
393,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,로봇도 사랑을 할까,평가함 ★ 3.5,books
394,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,앨저넌에게 꽃을,평가함 ★ 4.5,books
395,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,블러드차일드,평가함 ★ 3.5,books
396,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,"아버지는 나를 처제, 하고 불렀다",평가함 ★ 4.0,books
397,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,로봇,평가함 ★ 3.5,books
398,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,갈라테아 2.2,평가함 ★ 5.0,books
399,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,유동하는 공포,평가함 ★ 3.5,books
400,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,연애와 술,평가함 ★ 3.0,books
401,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,끈이론,평가함 ★ 3.5,books
402,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,사람의 아이들,평가함 ★ 3.5,books
403,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,영화를 찍으며 생각한 것,평가함 ★ 3.5,books
404,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,아네모네,평가함 ★ 3.0,books
405,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,"콤플렉스의 탄생, 어머니 콤플렉스 아버지 콤플렉스",평가함 ★ 4.0,books
406,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,GV 빌런 고태경,평가함 ★ 3.5,books
407,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,훔쳐가는 노래,평가함 ★ 4.0,books
408,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,사계절 이야기,평가함 ★ 4.0,books
409,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,내가 말하고 있잖아,평가함 ★ 3.0,books
410,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,"세속적 영화, 세속적 비평",평가함 ★ 4.5,books
411,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,담배와 영화,평가함 ★ 3.0,books
412,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,산책자,평가함 ★ 4.0,books
413,2mwvgLpo25Ma7:contents:books:ratings.xlsx,2mwvgLpo25Ma7,이렇게 될 줄 몰랐습니다,평가함 ★ 4.0,books
